
 ================================================================================================================================
   Kinetic data summary @  298.15K
 ================================================================================================================================
        Reaction                                                                        DG            DH            DS               
                                                                                        [kcal/mol]    [kcal/mol]    [cal/mol/K]      
 ================================================================================================================================
 1      H2+M=2H+M                                                                       97.158        104.195       23.600        
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.171e+09     3.875e+63     3.021e-55     -87.279       -86.975       1.014         1.1707e+12    3.021e-49     
    1000          5.161e+08     1.352e+19     3.817e-11     -87.529       -87.627       -0.098        5.1615e+11    3.817e-05     
    1500          3.382e+08     5.474e+12     6.178e-05     -87.421       -87.872       -0.301        3.3817e+11    6.178e+01     
    2000          2.449e+08     3.428e+09     7.145e-02     -87.250       -87.990       -0.370        2.4490e+11    7.145e+04     
    2500          1.889e+08     4.088e+07     4.620e+00     -87.062       -88.000       -0.375        1.8886e+11    4.620e+06     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  138 Simple
  O2 + C2H3  => H + CO + CH2O 
================================================================================================================================
 Change in moles in the reaction = 1.000e+00
 Reaction order (forward)  = 2.000e+00
 k = 1.160000e+13 T^-1.130 exp(-1.586317e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.160000e+16 T^-1.130 exp(-3791.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.146e+06     0             0             -77.900       -71.274       22.085        1.1464e+09    0             
    1000          1.820e+08     0             0             -94.359       -70.313       24.046        1.8196e+11    0             
    1500          6.794e+07     0             0             -106.427      -70.152       24.183        6.7944e+10    0             
    2000          2.229e+07     0             0             -118.512      -70.241       24.136        2.2294e+10    0             
    2500          7.891e+06     0             0             -130.549      -70.548       24.000        7.8913e+09    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  139 Simple
  O2 + C2H3  => H + CO + CH2O 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 1.160000e+13 T^-1.130 exp(-1.586317e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.160000e+16 T^-1.130 exp(-3791.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           2.734e+09     0             0             -77.900       -71.274       22.085        2.7342e+12    0             
    1000          1.205e+09     0             0             -94.359       -70.313       24.046        1.2055e+12    0             
    1500          7.898e+08     0             0             -106.427      -70.152       24.183        7.8981e+11    0             
    2000          5.720e+08     0             0             -118.512      -70.241       24.136        5.7197e+11    0             
    2500          4.411e+08     0             0             -130.549      -70.548       24.000        4.4110e+11    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  140 Simple
  O2 + C2H3  = CO + CH3O 
================================================================================================================================
 Change in moles in the reaction = 0
 Reaction order (forward)  = 2.000
 Reaction order (backward) = 2.000
 k = 3.090000e+10 T^-0.890 exp(-1.540707e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 3.090000e+13 T^-0.890 exp(-3682.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           5.498e+07     7.055e+66     7.793e-60     -91.754       -92.247       -1.642        5.4980e+10    7.793e-54     
    1000          1.536e+07     6.559e+19     2.341e-13     -90.667       -92.079       -1.412        1.5356e+10    2.341e-07     
    1500          1.185e+07     1.306e+13     9.070e-07     -90.014       -91.842       -1.219        1.1849e+10    9.070e-01     
    2000          1.012e+07     5.934e+09     1.705e-03     -89.431       -91.684       -1.127        1.0121e+10    1.705e+03     
    2500          9.055e+06     5.889e+07     1.538e-01     -88.875       -91.649       -1.110        9.0551e+09    1.538e+05     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  141 Simple
  O2 + C2H3  = CO + CH3O 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 3.090000e+10 T^-0.890 exp(-1.540707e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 3.090000e+13 T^-0.890 exp(-3682.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.277e+06     7.055e+66     4.645e-61     -91.754       -92.247       -1.642        3.2770e+09    4.645e-55     
    1000          1.254e+07     6.559e+19     1.911e-13     -90.667       -92.079       -1.412        1.2536e+10    1.911e-07     
    1500          6.645e+06     1.306e+13     5.086e-07     -90.014       -91.842       -1.219        6.6447e+09    5.086e-01     
    2000          3.581e+06     5.934e+09     6.035e-04     -89.431       -91.684       -1.127        3.5812e+09    6.035e+02     
    2500          2.067e+06     5.889e+07     3.509e-02     -88.875       -91.649       -1.110        2.0666e+09    3.509e+04     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  142 Simple
  O2 + C2H3  = CO2 + CH3 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 6.160000e+10 T^-1.050 exp(-1.566232e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 6.160000e+13 T^-1.050 exp(-3743.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           4.544e+04     9.639e+92     4.715e-89     -127.627      -129.849      -7.407        4.5442e+07    4.715e-83     
    1000          3.009e+06     6.743e+26     4.463e-21     -122.748      -129.623      -6.874        3.0095e+09    4.463e-15     
    1500          1.146e+06     2.423e+17     4.731e-12     -119.306      -129.647      -6.894        1.1463e+09    4.731e-06     
    2000          4.004e+05     4.580e+12     8.743e-08     -115.853      -129.701      -6.924        4.0042e+08    8.743e-02     
    2500          1.518e+05     6.683e+09     2.272e-05     -112.379      -129.816      -6.975        1.5184e+08    2.272e+01     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  143 Simple
  O2 + C2H3  = CO2 + CH3 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 6.160000e+10 T^-1.050 exp(-1.566232e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 6.160000e+13 T^-1.050 exp(-3743.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.772e+07     9.639e+92     3.913e-86     -127.627      -129.849      -7.407        3.7718e+10    3.913e-80     
    1000          1.615e+07     6.743e+26     2.396e-20     -122.748      -129.623      -6.874        1.6154e+10    2.396e-14     
    1500          1.097e+07     2.423e+17     4.526e-11     -119.306      -129.647      -6.894        1.0967e+10    4.526e-05     
    2000          8.202e+06     4.580e+12     1.791e-06     -115.853      -129.701      -6.924        8.2020e+09    1.791e+00     
    2500          6.504e+06     6.683e+09     9.733e-04     -112.379      -129.816      -6.975        6.5044e+09    9.733e+02     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  144 Simple
  H + C2H3  = H2 + C2H2 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 9.635300e+10  [m3/kmol/s] and [J/kmol]
 k = 9.635300e+13  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           9.635e+10     9.663e+48     9.971e-39     -67.236       -68.434       -3.996        9.6353e+13    9.971e-33     
    1000          9.635e+10     1.866e+14     5.163e-04     -65.293       -67.761       -2.468        9.6353e+13    5.163e+02     
    1500          9.635e+10     2.124e+09     4.535e+01     -64.012       -68.007       -2.663        9.6353e+13    4.535e+07     
    2000          9.635e+10     6.997e+06     1.377e+04     -62.634       -68.308       -2.837        9.6353e+13    1.377e+10     
    2500          9.635e+10     2.235e+05     4.310e+05     -61.187       -68.539       -2.941        9.6353e+13    4.310e+11     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  145 Simple
  OH + C2H3  = H2O + C2H2 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 3.011000e+10  [m3/kmol/s] and [J/kmol]
 k = 3.011000e+13  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.011e+10     1.243e+59     2.422e-49     -81.111       -83.092       -6.601        3.0110e+13    2.422e-43     
    1000          3.011e+10     6.754e+16     4.458e-07     -76.999       -82.659       -5.660        3.0110e+13    4.458e-01     
    1500          3.011e+10     6.410e+10     4.698e-01     -74.166       -82.673       -5.672        3.0110e+13    4.698e+05     
    2000          3.011e+10     6.246e+07     4.820e+02     -71.334       -82.631       -5.649        3.0110e+13    4.820e+08     
    2500          3.011e+10     9.794e+05     3.074e+04     -68.525       -82.472       -5.579        3.0110e+13    3.074e+10     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  146 Simple
  CH3 + C2H3  = CH4 + C2H2 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 3.920000e+08  [m3/kmol/s] and [J/kmol]
 k = 3.920000e+11  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.920e+08     2.124e+48     1.845e-40     -66.333       -69.228       -9.652        3.9200e+11    1.845e-34     
    1000          3.920e+08     1.055e+13     3.715e-05     -59.585       -69.025       -9.440        3.9200e+11    3.715e+01     
    1500          3.920e+08     1.035e+08     3.786e+00     -55.007       -68.272       -8.844        3.9200e+11    3.786e+06     
    2000          3.920e+08     3.525e+05     1.112e+03     -50.759       -67.029       -8.135        3.9200e+11    1.112e+09     
    2500          3.920e+08     1.255e+04     3.124e+04     -46.879       -65.324       -7.378        3.9200e+11    3.124e+10     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  147 Simple
  2C2H3  = C2H4 + C2H2 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 9.600000e+08  [m3/kmol/s] and [J/kmol]
 k = 9.600000e+11  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           9.600e+08     8.775e+51     1.094e-43     -71.296       -74.670       -11.249       9.6000e+11    1.094e-37     
    1000          9.600e+08     9.294e+13     1.033e-05     -63.908       -73.939       -10.031       9.6000e+11    1.033e+01     
    1500          9.600e+08     3.985e+08     2.409e+00     -59.023       -73.318       -9.530        9.6000e+11    2.409e+06     
    2000          9.600e+08     8.726e+05     1.100e+03     -54.361       -72.621       -9.130        9.6000e+11    1.100e+09     
    2500          9.600e+08     2.297e+04     4.179e+04     -49.884       -71.856       -8.789        9.6000e+11    4.179e+10     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  148 Simple
  O + C2H2  = H + HCCO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 2.958000e+06 T^1.280 exp(-1.034391e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 2.958000e+09 T^1.280 exp(-2472.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           6.930e+07     1.206e+14     5.746e-07     -19.328       -19.387       -0.196        6.9297e+10    5.746e-01     
    1000          5.898e+09     2.037e+04     2.896e+05     -19.714       -18.727       0.987         5.8979e+12    2.896e+11     
    1500          1.500e+10     8.956e+02     1.675e+07     -20.260       -18.539       1.148         1.5004e+13    1.675e+13     
    2000          2.668e+10     1.890e+02     1.411e+08     -20.831       -18.593       1.119         2.6679e+13    1.411e+14     
    2500          4.020e+10     7.379e+01     5.448e+08     -21.366       -18.835       1.013         4.0201e+13    5.448e+14     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  149 Simple
  HCO + C2H2  = CO + C2H3 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 1.000000e+04 T^2.000 exp(-2.510658e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.000000e+07 T^2.000 exp(-6000.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.827e+04     8.610e+14     4.445e-11     -20.499       -20.065       1.448         3.8272e+07    4.445e-05     
    1000          4.882e+08     3.236e+04     1.509e+04     -20.634       -21.149       -0.514        4.8819e+11    1.509e+10     
    1500          3.005e+09     8.932e+02     3.365e+06     -20.252       -21.727       -0.984        3.0055e+12    3.365e+12     
    2000          8.838e+09     1.410e+02     6.270e+07     -19.665       -22.384       -1.359        8.8380e+12    6.270e+13     
    2500          1.868e+10     4.484e+01     4.165e+08     -18.892       -23.235       -1.737        1.8677e+13    4.165e+14     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  150 Simple
  C2H2 + HCCO  = CO + C3H3 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 1.000000e+08 exp(-1.255329e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.000000e+11 exp(-3000.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           6.521e+05     1.527e+29     4.271e-24     -40.057       -39.555       1.672         6.5211e+08    4.271e-18     
    1000          2.210e+07     9.171e+08     2.409e-02     -41.005       -39.902       1.103         2.2095e+10    2.409e+04     
    1500          3.655e+07     1.118e+06     3.269e+01     -41.509       -40.123       0.924         3.6548e+10    3.269e+07     
    2000          4.701e+07     3.825e+04     1.229e+03     -41.933       -40.387       0.773         4.7005e+10    1.229e+09     
    2500          5.467e+07     4.974e+03     1.099e+04     -42.283       -40.723       0.624         5.4666e+10    1.099e+10     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  151 Simple
  OH + C2H2  = CO + CH3 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 4.757000e+02 T^1.680 exp(1.380025e+06/RT)  [m3/kmol/s] and [J/kmol]
 k = 4.757000e+05 T^1.680 exp(329.80/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.085e+06     2.123e+40     5.113e-35     -55.351       -54.852       1.666         1.0853e+09    5.113e-29     
    1000          5.401e+07     1.353e+12     3.991e-05     -55.504       -56.214       -0.710        5.4014e+10    3.991e+01     
    1500          1.119e+08     1.029e+08     1.087e+00     -54.989       -56.937       -1.299        1.1193e+11    1.087e+06     
    2000          1.714e+08     8.455e+05     2.028e+02     -54.236       -57.630       -1.697        1.7143e+11    2.028e+08     
    2500          2.297e+08     4.572e+04     5.025e+03     -53.303       -58.376       -2.029        2.2973e+11    5.025e+09     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  152 Fall-off (Troe)
  CH3CHO (+M)  = CH3 + HCO (+M) 
================================================================================================================================
 Change in moles in the reaction = 1.000e+00
 Reaction order (forward)  = 1.000e+00
 Reaction order (backward) = 2.000e+00
 Low pressure:  k = 1.030000e+56 T^-11.300 exp(-4.013391e+08/RT)  [m3/kmol/s]
 Low pressure:  k = 1.030000e+59 T^-11.300 exp(-95912.50/RT)  [cm3/mol/s]
 High pressure: k = 2.450000e+22 T^-1.740 exp(-3.613465e+08/RT)  [1/s]
 High pressure: k = 2.450000e+22 T^-1.740 exp(-86355.00/RT)  [1/s]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 Third-body efficiencies:  
 Troe parameters:  
 a:   2.490e-03
 T***:7.181e+02
 T*:  6.089e+00
 T**: 3.780e+03
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.429e-45     8.227e-56     1.737e+10     73.698        84.772        36.914        1.4291e-45    1.737e+16     
    1000          1.671e-02     7.260e-13     2.301e+10     46.781        85.343        38.561        1.6707e-02    2.301e+16     
    1500          1.111e+04     7.594e-07     1.463e+10     27.653        84.583        37.954        1.1109e+04    1.463e+16     
    2000          5.408e+06     6.634e-04     8.152e+09     8.812         83.673        37.430        5.4083e+06    8.152e+15     
    2500          1.502e+08     3.507e-02     4.283e+09     -9.803        82.833        37.054        1.5020e+08    4.283e+15     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  153 Fall-off (Troe)
  CH3CHO (+M)  = CH4 + CO (+M) 
================================================================================================================================
 Change in moles in the reaction = 1.000e+00
 Reaction order (forward)  = 1.000e+00
 Reaction order (backward) = 2.000e+00
 Low pressure:  k = 1.140000e+55 T^-11.300 exp(-4.013391e+08/RT)  [m3/kmol/s]
 Low pressure:  k = 1.140000e+58 T^-11.300 exp(-95912.50/RT)  [cm3/mol/s]
 High pressure: k = 2.720000e+21 T^-1.740 exp(-3.613465e+08/RT)  [1/s]
 High pressure: k = 2.720000e+21 T^-1.740 exp(-86355.00/RT)  [1/s]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 Third-body efficiencies:  
 Troe parameters:  
 a:   2.490e-03
 T***:7.181e+02
 T*:  6.089e+00
 T**: 3.780e+03
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.587e-46     1.505e+08     1.054e-54     -13.134       -4.521        28.711        1.5865e-46    1.054e-48     
    1000          1.854e-03     2.480e+05     7.479e-09     -33.438       -4.832        28.607        1.8544e-03    7.479e-03     
    1500          1.233e+03     7.023e+04     1.755e-02     -47.606       -5.417        28.126        1.2326e+03    1.755e+04     
    2000          5.997e+05     3.296e+04     1.819e+01     -61.612       -5.740        27.936        5.9969e+05    1.819e+07     
    2500          1.665e+07     1.973e+04     8.438e+02     -75.574       -5.725        27.940        1.6650e+07    8.438e+08     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  154 Simple
  O2 + CH3CHO  = HO2 + CH3CO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 3.010000e+10 exp(-1.638204e+08/RT)  [m3/kmol/s] and [J/kmol]
 k = 3.010000e+13 exp(-39150.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           9.025e-19     1.447e-28     6.239e+09     38.212        40.184        6.574         9.0251e-16    6.239e+15     
    1000          8.349e+01     4.587e-08     1.820e+09     33.575        40.080        6.505         8.3489e+04    1.820e+15     
    1500          5.942e+04     3.737e-05     1.590e+09     30.385        39.786        6.268         5.9421e+07    1.590e+15     
    2000          1.585e+06     1.040e-03     1.524e+09     27.295        39.500        6.102         1.5853e+09    1.524e+15     
    2500          1.137e+07     7.550e-03     1.506e+09     24.272        39.273        6.001         1.1371e+10    1.506e+15     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  155 Simple
  O + CH3CHO  = OH + CH3CO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 5.940000e+09 exp(-7.816515e+06/RT)  [m3/kmol/s] and [J/kmol]
 k = 5.940000e+12 exp(-1868.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           2.587e+08     1.235e+11     2.095e-03     -15.224       -13.346       6.262         2.5872e+11    2.095e+03     
    1000          2.320e+09     1.967e+04     1.179e+05     -19.645       -13.685       5.960         2.3201e+12    1.179e+11     
    1500          3.174e+09     1.875e+03     1.693e+06     -22.462       -14.471       5.327         3.1739e+12    1.693e+12     
    2000          3.712e+09     5.386e+02     6.892e+06     -24.993       -15.364       4.814         3.7123e+12    6.892e+12     
    2500          4.078e+09     2.434e+02     1.676e+07     -27.294       -16.276       4.407         4.0782e+12    1.676e+13     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  156 Simple
  OH + CH3CHO  = H2O + CH3CO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 3.370000e+09 exp(2.590162e+06/RT)  [m3/kmol/s] and [J/kmol]
 k = 3.370000e+12 exp(619.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           9.519e+09     8.705e+21     1.094e-12     -30.114       -29.499       2.051         9.5194e+12    1.094e-06     
    1000          4.602e+09     6.820e+06     6.748e+02     -31.266       -30.070       1.196         4.6018e+12    6.748e+08     
    1500          4.148e+09     4.205e+04     9.865e+04     -31.732       -30.687       0.697         4.1479e+12    9.865e+10     
    2000          3.938e+09     3.131e+03     1.258e+06     -31.987       -31.300       0.344         3.9380e+12    1.258e+12     
    2500          3.817e+09     6.394e+02     5.970e+06     -32.093       -31.862       0.092         3.8172e+12    5.970e+12     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  157 Simple
  HO2 + CH3CHO  = H2O2 + CH3CO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
